stakeholder,month,topic_id,topic_label,absolute_impact,relative_impact,monthly_document_count
developer,2024-02,34,Audio and Visual,44,0.03697478991596639,1190
developer,2024-02,19,Beta Testing,28,0.023529411764705882,1190
developer,2024-02,21,Bug Reporting ,35,0.029411764705882353,1190
developer,2024-02,31,Compatibility Issues,20,0.01680672268907563,1190
developer,2024-02,10,Control Issues,35,0.029411764705882353,1190
developer,2024-02,36,Controller,23,0.019327731092436976,1190
developer,2024-02,33,Cross-platform,50,0.04201680672268908,1190
developer,2024-02,9,Customization,90,0.07563025210084033,1190
developer,2024-02,5,Cybersickness,31,0.026050420168067228,1190
developer,2024-02,26,Educational Use,34,0.02857142857142857,1190
developer,2024-02,24,Environment & Interface.,29,0.024369747899159664,1190
developer,2024-02,32,Game Elements,29,0.024369747899159664,1190
developer,2024-02,4,Graphics Optimization,33,0.02773109243697479,1190
developer,2024-02,30,Hardware Optimization,41,0.034453781512605045,1190
developer,2024-02,23,Horror Game ,26,0.021848739495798318,1190
developer,2024-02,25,IOS Development,43,0.03613445378151261,1190
developer,2024-02,6,Implementation Challenges,17,0.014285714285714285,1190
developer,2024-02,3,Input Methods,23,0.019327731092436976,1190
developer,2024-02,17,Installation and Setup,24,0.020168067226890758,1190
developer,2024-02,12,Interaction Mechanics,25,0.02100840336134454,1190
developer,2024-02,0,Layout Challenges,32,0.02689075630252101,1190
developer,2024-02,35,Multiplayer,19,0.015966386554621848,1190
developer,2024-02,7,Object Tracking,25,0.02100840336134454,1190
developer,2024-02,2,Parallel Rendering ,25,0.02100840336134454,1190
developer,2024-02,28,Physics & Hardware,32,0.02689075630252101,1190
developer,2024-02,20,Player Interaction,28,0.023529411764705882,1190
developer,2024-02,11,Rendering Issues,24,0.020168067226890758,1190
developer,2024-02,8,Safety ,34,0.02857142857142857,1190
developer,2024-02,15,Server Management,40,0.03361344537815126,1190
developer,2024-02,18,Streaming and Mapping,31,0.026050420168067228,1190
developer,2024-02,13,Support Challenges,21,0.01764705882352941,1190
developer,2024-02,29,Technical Challenges,17,0.014285714285714285,1190
developer,2024-02,14,Testing Requirements,20,0.01680672268907563,1190
developer,2024-02,27,Tools Limitation,50,0.04201680672268908,1190
developer,2024-02,22,Troubleshooting,52,0.043697478991596636,1190
developer,2024-02,16,UE Issues,29,0.024369747899159664,1190
developer,2024-03,1,App Development ,34,0.02974628171478565,1143
developer,2024-03,34,Audio and Visual,38,0.033245844269466314,1143
developer,2024-03,19,Beta Testing,21,0.01837270341207349,1143
developer,2024-03,21,Bug Reporting ,48,0.04199475065616798,1143
developer,2024-03,31,Compatibility Issues,19,0.016622922134733157,1143
developer,2024-03,10,Control Issues,26,0.022747156605424323,1143
developer,2024-03,36,Controller,34,0.02974628171478565,1143
developer,2024-03,33,Cross-platform,35,0.03062117235345582,1143
developer,2024-03,9,Customization,90,0.07874015748031496,1143
developer,2024-03,5,Cybersickness,22,0.019247594050743656,1143
developer,2024-03,26,Educational Use,38,0.033245844269466314,1143
developer,2024-03,24,Environment & Interface.,19,0.016622922134733157,1143
developer,2024-03,32,Game Elements,29,0.02537182852143482,1143
developer,2024-03,4,Graphics Optimization,31,0.02712160979877515,1143
developer,2024-03,30,Hardware Optimization,18,0.015748031496062992,1143
developer,2024-03,23,Horror Game ,18,0.015748031496062992,1143
developer,2024-03,25,IOS Development,35,0.03062117235345582,1143
developer,2024-03,6,Implementation Challenges,14,0.012248468941382326,1143
developer,2024-03,3,Input Methods,28,0.024496937882764653,1143
developer,2024-03,17,Installation and Setup,22,0.019247594050743656,1143
developer,2024-03,12,Interaction Mechanics,24,0.02099737532808399,1143
developer,2024-03,0,Layout Challenges,15,0.013123359580052493,1143
developer,2024-03,35,Multiplayer,20,0.017497812773403325,1143
developer,2024-03,7,Object Tracking,23,0.020122484689413824,1143
developer,2024-03,2,Parallel Rendering ,28,0.024496937882764653,1143
developer,2024-03,28,Physics & Hardware,28,0.024496937882764653,1143
developer,2024-03,20,Player Interaction,42,0.03674540682414698,1143
developer,2024-03,11,Rendering Issues,21,0.01837270341207349,1143
developer,2024-03,8,Safety ,38,0.033245844269466314,1143
developer,2024-03,15,Server Management,58,0.05074365704286964,1143
developer,2024-03,18,Streaming and Mapping,37,0.03237095363079615,1143
developer,2024-03,13,Support Challenges,22,0.019247594050743656,1143
developer,2024-03,29,Technical Challenges,13,0.011373578302712161,1143
developer,2024-03,14,Testing Requirements,27,0.023622047244094488,1143
developer,2024-03,27,Tools Limitation,59,0.051618547681539804,1143
developer,2024-03,22,Troubleshooting,43,0.03762029746281715,1143
developer,2024-03,16,UE Issues,26,0.022747156605424323,1143
developer,2024-04,1,App Development ,43,0.027706185567010308,1552
developer,2024-04,34,Audio and Visual,45,0.028994845360824743,1552
developer,2024-04,19,Beta Testing,40,0.02577319587628866,1552
developer,2024-04,21,Bug Reporting ,53,0.03414948453608247,1552
developer,2024-04,31,Compatibility Issues,33,0.021262886597938145,1552
developer,2024-04,10,Control Issues,41,0.026417525773195876,1552
developer,2024-04,36,Controller,25,0.01610824742268041,1552
developer,2024-04,33,Cross-platform,57,0.03672680412371134,1552
developer,2024-04,9,Customization,107,0.06894329896907217,1552
developer,2024-04,5,Cybersickness,45,0.028994845360824743,1552
developer,2024-04,26,Educational Use,48,0.030927835051546393,1552
developer,2024-04,24,Environment & Interface.,23,0.014819587628865979,1552
developer,2024-04,32,Game Elements,36,0.023195876288659795,1552
developer,2024-04,4,Graphics Optimization,41,0.026417525773195876,1552
developer,2024-04,30,Hardware Optimization,42,0.027061855670103094,1552
developer,2024-04,23,Horror Game ,41,0.026417525773195876,1552
developer,2024-04,25,IOS Development,40,0.02577319587628866,1552
developer,2024-04,6,Implementation Challenges,26,0.01675257731958763,1552
developer,2024-04,3,Input Methods,34,0.02190721649484536,1552
developer,2024-04,17,Installation and Setup,27,0.017396907216494846,1552
developer,2024-04,12,Interaction Mechanics,34,0.02190721649484536,1552
developer,2024-04,0,Layout Challenges,48,0.030927835051546393,1552
developer,2024-04,35,Multiplayer,31,0.01997422680412371,1552
developer,2024-04,7,Object Tracking,40,0.02577319587628866,1552
developer,2024-04,2,Parallel Rendering ,27,0.017396907216494846,1552
developer,2024-04,28,Physics & Hardware,59,0.03801546391752577,1552
developer,2024-04,20,Player Interaction,44,0.028350515463917526,1552
developer,2024-04,11,Rendering Issues,36,0.023195876288659795,1552
developer,2024-04,8,Safety ,66,0.04252577319587629,1552
developer,2024-04,15,Server Management,46,0.029639175257731958,1552
developer,2024-04,18,Streaming and Mapping,39,0.025128865979381444,1552
developer,2024-04,13,Support Challenges,29,0.018685567010309278,1552
developer,2024-04,29,Technical Challenges,19,0.012242268041237113,1552
developer,2024-04,14,Testing Requirements,29,0.018685567010309278,1552
developer,2024-04,27,Tools Limitation,58,0.037371134020618556,1552
developer,2024-04,22,Troubleshooting,59,0.03801546391752577,1552
developer,2024-04,16,UE Issues,41,0.026417525773195876,1552
developer,2024-05,1,App Development ,37,0.030105777054515868,1229
developer,2024-05,34,Audio and Visual,31,0.025223759153783564,1229
developer,2024-05,19,Beta Testing,29,0.023596419853539462,1229
developer,2024-05,21,Bug Reporting ,53,0.043124491456468676,1229
developer,2024-05,31,Compatibility Issues,25,0.02034174125305126,1229
developer,2024-05,10,Control Issues,37,0.030105777054515868,1229
developer,2024-05,36,Controller,26,0.02115541090317331,1229
developer,2024-05,33,Cross-platform,42,0.03417412530512612,1229
developer,2024-05,9,Customization,88,0.07160292921074043,1229
developer,2024-05,5,Cybersickness,21,0.01708706265256306,1229
developer,2024-05,26,Educational Use,40,0.03254678600488202,1229
developer,2024-05,24,Environment & Interface.,31,0.025223759153783564,1229
developer,2024-05,32,Game Elements,30,0.024410089503661515,1229
developer,2024-05,4,Graphics Optimization,30,0.024410089503661515,1229
developer,2024-05,30,Hardware Optimization,19,0.015459723352318959,1229
developer,2024-05,23,Horror Game ,22,0.01790073230268511,1229
developer,2024-05,25,IOS Development,39,0.03173311635475997,1229
developer,2024-05,6,Implementation Challenges,25,0.02034174125305126,1229
developer,2024-05,3,Input Methods,12,0.009764035801464606,1229
developer,2024-05,17,Installation and Setup,25,0.02034174125305126,1229
developer,2024-05,12,Interaction Mechanics,47,0.03824247355573637,1229
developer,2024-05,0,Layout Challenges,29,0.023596419853539462,1229
developer,2024-05,35,Multiplayer,22,0.01790073230268511,1229
developer,2024-05,7,Object Tracking,21,0.01708706265256306,1229
developer,2024-05,2,Parallel Rendering ,27,0.021969080553295363,1229
developer,2024-05,28,Physics & Hardware,36,0.029292107404393815,1229
developer,2024-05,20,Player Interaction,41,0.03336045565500407,1229
developer,2024-05,11,Rendering Issues,36,0.029292107404393815,1229
developer,2024-05,8,Safety ,33,0.026851098454027666,1229
developer,2024-05,15,Server Management,36,0.029292107404393815,1229
developer,2024-05,18,Streaming and Mapping,36,0.029292107404393815,1229
developer,2024-05,13,Support Challenges,26,0.02115541090317331,1229
developer,2024-05,29,Technical Challenges,17,0.013832384052074858,1229
developer,2024-05,14,Testing Requirements,28,0.022782750203417412,1229
developer,2024-05,27,Tools Limitation,55,0.044751830756712775,1229
developer,2024-05,22,Troubleshooting,44,0.03580146460537022,1229
developer,2024-05,16,UE Issues,33,0.026851098454027666,1229
developer,2024-06,1,App Development ,30,0.01950585175552666,1538
developer,2024-06,34,Audio and Visual,55,0.03576072821846554,1538
developer,2024-06,19,Beta Testing,41,0.026657997399219768,1538
developer,2024-06,21,Bug Reporting ,73,0.04746423927178153,1538
developer,2024-06,31,Compatibility Issues,33,0.021456436931079324,1538
developer,2024-06,10,Control Issues,37,0.024057217165149546,1538
developer,2024-06,36,Controller,22,0.014304291287386216,1538
developer,2024-06,33,Cross-platform,66,0.04291287386215865,1538
developer,2024-06,9,Customization,112,0.07282184655396619,1538
developer,2024-06,5,Cybersickness,44,0.02860858257477243,1538
developer,2024-06,26,Educational Use,58,0.0377113133940182,1538
developer,2024-06,24,Environment & Interface.,33,0.021456436931079324,1538
developer,2024-06,32,Game Elements,42,0.027308192457737322,1538
developer,2024-06,4,Graphics Optimization,44,0.02860858257477243,1538
developer,2024-06,30,Hardware Optimization,19,0.01235370611183355,1538
developer,2024-06,23,Horror Game ,23,0.01495448634590377,1538
developer,2024-06,25,IOS Development,49,0.03185955786736021,1538
developer,2024-06,6,Implementation Challenges,28,0.018205461638491547,1538
developer,2024-06,3,Input Methods,33,0.021456436931079324,1538
developer,2024-06,17,Installation and Setup,28,0.018205461638491547,1538
developer,2024-06,12,Interaction Mechanics,36,0.02340702210663199,1538
developer,2024-06,0,Layout Challenges,39,0.025357607282184655,1538
developer,2024-06,35,Multiplayer,26,0.016905071521456438,1538
developer,2024-06,7,Object Tracking,28,0.018205461638491547,1538
developer,2024-06,2,Parallel Rendering ,21,0.013654096228868661,1538
developer,2024-06,28,Physics & Hardware,49,0.03185955786736021,1538
developer,2024-06,20,Player Interaction,43,0.027958387516254877,1538
developer,2024-06,11,Rendering Issues,32,0.02080624187256177,1538
developer,2024-06,8,Safety ,52,0.033810143042912875,1538
developer,2024-06,15,Server Management,30,0.01950585175552666,1538
developer,2024-06,18,Streaming and Mapping,46,0.02990897269180754,1538
developer,2024-06,13,Support Challenges,28,0.018205461638491547,1538
developer,2024-06,29,Technical Challenges,21,0.013654096228868661,1538
developer,2024-06,14,Testing Requirements,33,0.021456436931079324,1538
developer,2024-06,27,Tools Limitation,72,0.04681404421326398,1538
developer,2024-06,22,Troubleshooting,74,0.04811443433029909,1538
developer,2024-06,16,UE Issues,38,0.0247074122236671,1538
developer,2024-07,1,App Development ,6,0.017191977077363897,349
developer,2024-07,34,Audio and Visual,13,0.03724928366762178,349
developer,2024-07,19,Beta Testing,9,0.025787965616045846,349
developer,2024-07,21,Bug Reporting ,18,0.05157593123209169,349
developer,2024-07,31,Compatibility Issues,4,0.011461318051575931,349
developer,2024-07,10,Control Issues,13,0.03724928366762178,349
developer,2024-07,36,Controller,6,0.017191977077363897,349
developer,2024-07,33,Cross-platform,15,0.04297994269340974,349
developer,2024-07,9,Customization,26,0.07449856733524356,349
developer,2024-07,5,Cybersickness,3,0.008595988538681949,349
developer,2024-07,26,Educational Use,9,0.025787965616045846,349
developer,2024-07,24,Environment & Interface.,9,0.025787965616045846,349
developer,2024-07,32,Game Elements,13,0.03724928366762178,349
developer,2024-07,4,Graphics Optimization,6,0.017191977077363897,349
developer,2024-07,30,Hardware Optimization,7,0.02005730659025788,349
developer,2024-07,23,Horror Game ,9,0.025787965616045846,349
developer,2024-07,25,IOS Development,13,0.03724928366762178,349
developer,2024-07,6,Implementation Challenges,11,0.03151862464183381,349
developer,2024-07,3,Input Methods,6,0.017191977077363897,349
developer,2024-07,17,Installation and Setup,4,0.011461318051575931,349
developer,2024-07,12,Interaction Mechanics,2,0.0057306590257879654,349
developer,2024-07,0,Layout Challenges,11,0.03151862464183381,349
developer,2024-07,35,Multiplayer,10,0.02865329512893983,349
developer,2024-07,7,Object Tracking,11,0.03151862464183381,349
developer,2024-07,2,Parallel Rendering ,4,0.011461318051575931,349
developer,2024-07,28,Physics & Hardware,11,0.03151862464183381,349
developer,2024-07,20,Player Interaction,11,0.03151862464183381,349
developer,2024-07,11,Rendering Issues,6,0.017191977077363897,349
developer,2024-07,8,Safety ,15,0.04297994269340974,349
developer,2024-07,15,Server Management,9,0.025787965616045846,349
developer,2024-07,18,Streaming and Mapping,8,0.022922636103151862,349
developer,2024-07,13,Support Challenges,6,0.017191977077363897,349
developer,2024-07,29,Technical Challenges,3,0.008595988538681949,349
developer,2024-07,14,Testing Requirements,7,0.02005730659025788,349
developer,2024-07,27,Tools Limitation,19,0.054441260744985676,349
developer,2024-07,22,Troubleshooting,7,0.02005730659025788,349
developer,2024-07,16,UE Issues,9,0.025787965616045846,349
user,2015-06,30,Play Scale,1,0.5,2
user,2015-06,34,Scene Design,1,0.5,2
user,2015-07,0,Adventure Games,1,0.125,8
user,2015-07,9,Game Story,1,0.125,8
user,2015-07,11,Game Style,1,0.125,8
user,2015-07,16,Input Methods,1,0.125,8
user,2015-07,22,Light Design,1,0.125,8
user,2015-07,30,Play Scale,1,0.125,8
user,2015-07,32,Privacy & Security,1,0.125,8
user,2015-07,38,Target Tracking,1,0.125,8
user,2015-08,0,Adventure Games,1,0.037037037037037035,27
user,2015-08,4,Female Character,1,0.037037037037037035,27
user,2015-08,5,Game Content,2,0.07407407407407407,27
user,2015-08,6,Game Graphics,1,0.037037037037037035,27
user,2015-08,8,Game Mechanics,2,0.07407407407407407,27
user,2015-08,10,Game Strategy,1,0.037037037037037035,27
user,2015-08,12,Gameplay Complexity,2,0.07407407407407407,27
user,2015-08,13,Golfing Game,1,0.037037037037037035,27
user,2015-08,14,Hardware Support,1,0.037037037037037035,27
user,2015-08,18,Interaction Methods,1,0.037037037037037035,27
user,2015-08,19,Kids and Students,1,0.037037037037037035,27
user,2015-08,21,LGBTQ,1,0.037037037037037035,27
user,2015-08,25,Motion Design,1,0.037037037037037035,27
user,2015-08,27,Network connect,1,0.037037037037037035,27
user,2015-08,28,Performance Issues,1,0.037037037037037035,27
user,2015-08,29,Physical Reactions,1,0.037037037037037035,27
user,2015-08,30,Play Scale,2,0.07407407407407407,27
user,2015-08,31,Pricing,1,0.037037037037037035,27
user,2015-08,36,Sound Design,2,0.07407407407407407,27
user,2015-08,38,Target Tracking,1,0.037037037037037035,27
user,2015-08,40,Troubleshooting,2,0.07407407407407407,27
user,2015-09,1,Audio Interactions,1,0.07692307692307693,13
user,2015-09,3,Customization,1,0.07692307692307693,13
user,2015-09,5,Game Content,1,0.07692307692307693,13
user,2015-09,7,Game Interface,1,0.07692307692307693,13
user,2015-09,8,Game Mechanics,3,0.23076923076923078,13
user,2015-09,10,Game Strategy,2,0.15384615384615385,13
user,2015-09,12,Gameplay Complexity,1,0.07692307692307693,13
user,2015-09,35,Setup,1,0.07692307692307693,13
user,2015-09,39,Technical Issues,1,0.07692307692307693,13
user,2015-09,41,UI Design,1,0.07692307692307693,13
user,2015-10,2,Comfort Issues,1,0.0625,16
user,2015-10,6,Game Graphics,1,0.0625,16
user,2015-10,11,Game Style,1,0.0625,16
user,2015-10,13,Golfing Game,1,0.0625,16
user,2015-10,15,Horror Game,1,0.0625,16
user,2015-10,20,Language,1,0.0625,16
user,2015-10,22,Light Design,1,0.0625,16
user,2015-10,27,Network connect,1,0.0625,16
user,2015-10,32,Privacy & Security,1,0.0625,16
user,2015-10,33,Rhythm Games,1,0.0625,16
user,2015-10,36,Sound Design,1,0.0625,16
user,2015-10,38,Target Tracking,1,0.0625,16
user,2015-10,40,Troubleshooting,2,0.125,16
user,2015-10,41,UI Design,1,0.0625,16
user,2015-10,42,VR Elements,1,0.0625,16
user,2015-11,3,Customization,2,0.13333333333333333,15
user,2015-11,4,Female Character,1,0.06666666666666667,15
user,2015-11,5,Game Content,1,0.06666666666666667,15
user,2015-11,11,Game Style,2,0.13333333333333333,15
user,2015-11,18,Interaction Methods,1,0.06666666666666667,15
user,2015-11,19,Kids and Students,1,0.06666666666666667,15
user,2015-11,24,Mac OS,2,0.13333333333333333,15
user,2015-11,29,Physical Reactions,1,0.06666666666666667,15
user,2015-11,31,Pricing,1,0.06666666666666667,15
user,2015-11,38,Target Tracking,1,0.06666666666666667,15
user,2015-11,39,Technical Issues,1,0.06666666666666667,15
user,2015-11,40,Troubleshooting,1,0.06666666666666667,15
user,2015-12,7,Game Interface,2,0.2222222222222222,9
user,2015-12,9,Game Story,1,0.1111111111111111,9
user,2015-12,11,Game Style,1,0.1111111111111111,9
user,2015-12,19,Kids and Students,1,0.1111111111111111,9
user,2015-12,29,Physical Reactions,1,0.1111111111111111,9
user,2015-12,32,Privacy & Security,1,0.1111111111111111,9
user,2015-12,33,Rhythm Games,1,0.1111111111111111,9
user,2015-12,36,Sound Design,1,0.1111111111111111,9
user,2016-01,1,Audio Interactions,2,0.0392156862745098,51
user,2016-01,2,Comfort Issues,2,0.0392156862745098,51
user,2016-01,3,Customization,3,0.058823529411764705,51
user,2016-01,4,Female Character,2,0.0392156862745098,51
user,2016-01,5,Game Content,1,0.0196078431372549,51
user,2016-01,6,Game Graphics,1,0.0196078431372549,51
user,2016-01,7,Game Interface,2,0.0392156862745098,51
user,2016-01,8,Game Mechanics,1,0.0196078431372549,51
user,2016-01,11,Game Style,2,0.0392156862745098,51
user,2016-01,12,Gameplay Complexity,2,0.0392156862745098,51
user,2016-01,13,Golfing Game,2,0.0392156862745098,51
user,2016-01,14,Hardware Support,2,0.0392156862745098,51
user,2016-01,15,Horror Game,1,0.0196078431372549,51
user,2016-01,19,Kids and Students,1,0.0196078431372549,51
user,2016-01,21,LGBTQ,1,0.0196078431372549,51
user,2016-01,22,Light Design,2,0.0392156862745098,51
user,2016-01,25,Motion Design,2,0.0392156862745098,51
user,2016-01,26,Multiplayer,2,0.0392156862745098,51
user,2016-01,28,Performance Issues,2,0.0392156862745098,51
user,2016-01,29,Physical Reactions,1,0.0196078431372549,51
user,2016-01,30,Play Scale,4,0.0784313725490196,51
user,2016-01,31,Pricing,2,0.0392156862745098,51
user,2016-01,32,Privacy & Security,1,0.0196078431372549,51
user,2016-01,33,Rhythm Games,1,0.0196078431372549,51
user,2016-01,34,Scene Design,2,0.0392156862745098,51
user,2016-01,35,Setup,1,0.0196078431372549,51
user,2016-01,36,Sound Design,1,0.0196078431372549,51
user,2016-01,38,Target Tracking,2,0.0392156862745098,51
user,2016-01,40,Troubleshooting,2,0.0392156862745098,51
user,2016-01,41,UI Design,1,0.0196078431372549,51
user,2016-02,0,Adventure Games,4,0.03418803418803419,117
user,2016-02,1,Audio Interactions,5,0.042735042735042736,117
user,2016-02,2,Comfort Issues,4,0.03418803418803419,117
user,2016-02,3,Customization,6,0.05128205128205128,117
user,2016-02,4,Female Character,6,0.05128205128205128,117
user,2016-02,6,Game Graphics,3,0.02564102564102564,117
user,2016-02,7,Game Interface,2,0.017094017094017096,117
user,2016-02,8,Game Mechanics,2,0.017094017094017096,117
user,2016-02,9,Game Story,1,0.008547008547008548,117
user,2016-02,10,Game Strategy,3,0.02564102564102564,117
user,2016-02,11,Game Style,10,0.08547008547008547,117
user,2016-02,12,Gameplay Complexity,2,0.017094017094017096,117
user,2016-02,13,Golfing Game,1,0.008547008547008548,117
user,2016-02,14,Hardware Support,6,0.05128205128205128,117
user,2016-02,15,Horror Game,4,0.03418803418803419,117
user,2016-02,16,Input Methods,3,0.02564102564102564,117
user,2016-02,18,Interaction Methods,2,0.017094017094017096,117
user,2016-02,19,Kids and Students,1,0.008547008547008548,117
user,2016-02,21,LGBTQ,1,0.008547008547008548,117
user,2016-02,20,Language,2,0.017094017094017096,117
user,2016-02,22,Light Design,1,0.008547008547008548,117
user,2016-02,23,Linux OS,2,0.017094017094017096,117
user,2016-02,24,Mac OS,2,0.017094017094017096,117
user,2016-02,25,Motion Design,7,0.05982905982905983,117
user,2016-02,26,Multiplayer,3,0.02564102564102564,117
user,2016-02,27,Network connect,3,0.02564102564102564,117
user,2016-02,28,Performance Issues,2,0.017094017094017096,117
user,2016-02,30,Play Scale,4,0.03418803418803419,117
user,2016-02,31,Pricing,4,0.03418803418803419,117
user,2016-02,32,Privacy & Security,3,0.02564102564102564,117
user,2016-02,33,Rhythm Games,3,0.02564102564102564,117
user,2016-02,34,Scene Design,2,0.017094017094017096,117
user,2016-02,35,Setup,2,0.017094017094017096,117
user,2016-02,36,Sound Design,2,0.017094017094017096,117
user,2016-02,37,Sports Games,1,0.008547008547008548,117
user,2016-02,38,Target Tracking,1,0.008547008547008548,117
user,2016-02,40,Troubleshooting,3,0.02564102564102564,117
user,2016-02,41,UI Design,3,0.02564102564102564,117
user,2016-02,42,VR Elements,1,0.008547008547008548,117
user,2016-03,0,Adventure Games,39,0.01945137157107232,2005
user,2016-03,1,Audio Interactions,43,0.02144638403990025,2005
user,2016-03,2,Comfort Issues,38,0.018952618453865335,2005
user,2016-03,3,Customization,74,0.03690773067331671,2005
user,2016-03,4,Female Character,50,0.02493765586034913,2005
user,2016-03,5,Game Content,90,0.04488778054862843,2005
user,2016-03,6,Game Graphics,99,0.04937655860349127,2005
user,2016-03,7,Game Interface,30,0.014962593516209476,2005
user,2016-03,8,Game Mechanics,61,0.030423940149625937,2005
user,2016-03,9,Game Story,32,0.01596009975062344,2005
user,2016-03,10,Game Strategy,49,0.024438902743142144,2005
user,2016-03,11,Game Style,71,0.03541147132169576,2005
user,2016-03,12,Gameplay Complexity,45,0.022443890274314215,2005
user,2016-03,13,Golfing Game,33,0.016458852867830425,2005
user,2016-03,14,Hardware Support,58,0.02892768079800499,2005
user,2016-03,15,Horror Game,41,0.020448877805486283,2005
user,2016-03,16,Input Methods,49,0.024438902743142144,2005
user,2016-03,17,Installation,59,0.02942643391521197,2005
user,2016-03,18,Interaction Methods,40,0.0199501246882793,2005
user,2016-03,19,Kids and Students,44,0.021945137157107233,2005
user,2016-03,21,LGBTQ,37,0.018453865336658354,2005
user,2016-03,20,Language,35,0.017456359102244388,2005
user,2016-03,22,Light Design,50,0.02493765586034913,2005
user,2016-03,23,Linux OS,35,0.017456359102244388,2005
user,2016-03,24,Mac OS,56,0.027930174563591023,2005
user,2016-03,25,Motion Design,73,0.03640897755610972,2005
user,2016-03,26,Multiplayer,42,0.020947630922693267,2005
user,2016-03,27,Network connect,41,0.020448877805486283,2005
user,2016-03,28,Performance Issues,47,0.02344139650872818,2005
user,2016-03,29,Physical Reactions,43,0.02144638403990025,2005
user,2016-03,30,Play Scale,23,0.011471321695760598,2005
user,2016-03,31,Pricing,86,0.0428927680798005,2005
user,2016-03,32,Privacy & Security,45,0.022443890274314215,2005
user,2016-03,33,Rhythm Games,34,0.016957605985037406,2005
user,2016-03,34,Scene Design,40,0.0199501246882793,2005
user,2016-03,35,Setup,33,0.016458852867830425,2005
user,2016-03,36,Sound Design,34,0.016957605985037406,2005
user,2016-03,37,Sports Games,31,0.015461346633416459,2005
user,2016-03,38,Target Tracking,43,0.02144638403990025,2005
user,2016-03,39,Technical Issues,23,0.011471321695760598,2005
user,2016-03,40,Troubleshooting,37,0.018453865336658354,2005
user,2016-03,41,UI Design,41,0.020448877805486283,2005
user,2016-03,42,VR Elements,31,0.015461346633416459,2005
user,2016-04,0,Adventure Games,75,0.016195206218959188,4631
user,2016-04,1,Audio Interactions,69,0.014899589721442452,4631
user,2016-04,2,Comfort Issues,124,0.026776074282012525,4631
user,2016-04,3,Customization,225,0.04858561865687756,4631
user,2016-04,4,Female Character,87,0.01878643921399266,4631
user,2016-04,5,Game Content,190,0.04102785575469661,4631
user,2016-04,6,Game Graphics,196,0.04232347225221335,4631
user,2016-04,7,Game Interface,70,0.015115525804361908,4631
user,2016-04,8,Game Mechanics,162,0.03498164543295185,4631
user,2016-04,9,Game Story,89,0.01921831137983157,4631
user,2016-04,10,Game Strategy,86,0.018570503131073203,4631
user,2016-04,11,Game Style,209,0.04513064133016627,4631
user,2016-04,12,Gameplay Complexity,105,0.022673288706542862,4631
user,2016-04,13,Golfing Game,98,0.021161736126106674,4631
user,2016-04,14,Hardware Support,127,0.027423882530770893,4631
user,2016-04,15,Horror Game,82,0.01770675879939538,4631
user,2016-04,16,Input Methods,84,0.01813863096523429,4631
user,2016-04,17,Installation,112,0.024184841286979054,4631
user,2016-04,18,Interaction Methods,97,0.020945800043187218,4631
user,2016-04,19,Kids and Students,107,0.023105160872381774,4631
user,2016-04,21,LGBTQ,77,0.0166270783847981,4631
user,2016-04,20,Language,89,0.01921831137983157,4631
user,2016-04,22,Light Design,97,0.020945800043187218,4631
user,2016-04,23,Linux OS,89,0.01921831137983157,4631
user,2016-04,24,Mac OS,112,0.024184841286979054,4631
user,2016-04,25,Motion Design,139,0.03001511552580436,4631
user,2016-04,26,Multiplayer,116,0.025048585618656877,4631
user,2016-04,27,Network connect,100,0.021593608291945583,4631
user,2016-04,28,Performance Issues,92,0.01986611962858994,4631
user,2016-04,29,Physical Reactions,111,0.023968905204059598,4631
user,2016-04,30,Play Scale,84,0.01813863096523429,4631
user,2016-04,31,Pricing,158,0.03411790110127402,4631
user,2016-04,32,Privacy & Security,116,0.025048585618656877,4631
user,2016-04,33,Rhythm Games,108,0.02332109695530123,4631
user,2016-04,34,Scene Design,103,0.02224141654070395,4631
user,2016-04,35,Setup,62,0.013388037141006262,4631
user,2016-04,36,Sound Design,97,0.020945800043187218,4631
user,2016-04,37,Sports Games,82,0.01770675879939538,4631
user,2016-04,38,Target Tracking,83,0.017922694882314835,4631
user,2016-04,39,Technical Issues,87,0.01878643921399266,4631
user,2016-04,40,Troubleshooting,87,0.01878643921399266,4631
user,2016-04,41,UI Design,66,0.014251781472684086,4631
user,2016-04,42,VR Elements,82,0.01770675879939538,4631
user,2016-05,0,Adventure Games,72,0.016472203157172273,4371
user,2016-05,1,Audio Interactions,64,0.014641958361930909,4371
user,2016-05,2,Comfort Issues,141,0.03225806451612903,4371
user,2016-05,3,Customization,158,0.03614733470601693,4371
user,2016-05,4,Female Character,93,0.02127659574468085,4371
user,2016-05,5,Game Content,160,0.036604895904827274,4371
user,2016-05,6,Game Graphics,171,0.03912148249828414,4371
user,2016-05,7,Game Interface,60,0.013726835964310227,4371
user,2016-05,8,Game Mechanics,181,0.04140928849233585,4371
user,2016-05,9,Game Story,98,0.022420498741706704,4371
user,2016-05,10,Game Strategy,82,0.018760009151223975,4371
user,2016-05,11,Game Style,190,0.043468313886982385,4371
user,2016-05,12,Gameplay Complexity,117,0.026767330130404943,4371
user,2016-05,13,Golfing Game,90,0.02059025394646534,4371
user,2016-05,14,Hardware Support,92,0.02104781514527568,4371
user,2016-05,15,Horror Game,80,0.018302447952413637,4371
user,2016-05,16,Input Methods,74,0.01692976435598261,4371
user,2016-05,17,Installation,100,0.022878059940517045,4371
